Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeBand,OrgIncomeBucket,DeptAvgIncome,RelIncomeRatio,DeptIncomeBucket,Gender_Marital,RoleTenureBand,RecentPromotion,Promo_AgeBand,EducationLevel,EnvSatLevel,CommuteBand,JobHopperBand,MgrTenureBand,Attrition
31,Travel_Rarely,Human Resources,2,3,Human Resources,1,Male,2,2,Human Resources,1,Married,6410,3,No,3,4,0,9,1,3,2,2,1,0,29-33,6k-10k,6654.507936507936,0.9632567969200971,Around Avg,Male_Married,0-2 yrs,Yes,Yes_29-33,Bachelors,Low,0-5 km,2-3,0–2 yrs,No
45,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,3,3,Laboratory Technician,1,Divorced,5210,1,No,3,1,1,24,2,3,24,9,9,11,44-48,6k-10k,6281.252861602497,0.8294523584377408,Below Avg,Male_Divorced,9-11 yrs,No,No_44-48,Bachelors,Low,6-11 km,0-1,10+ yrs,No
31,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Male,3,1,Research Scientist,4,Divorced,2695,0,Yes,3,2,1,3,2,1,2,2,2,2,29-33,1k-5k,6281.252861602497,0.42905453090013657,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_29-33,Masters,High,0-5 km,,0–2 yrs,No
33,Travel_Frequently,Research & Development,5,4,Life Sciences,4,Female,3,3,Manager,2,Married,11878,6,No,3,2,2,12,2,3,10,6,8,8,29-33,11k-15k,6281.252861602497,1.8910240141119934,Above Avg,Female_Married,6-8 yrs,No,No_29-33,Masters,Very High,0-5 km,6+,6–10 yrs,No
39,Travel_Rarely,Research & Development,10,1,Medical,3,Male,3,4,Manager,1,Married,17068,1,Yes,3,4,0,21,3,3,21,9,11,10,39-43,16k-20k,6281.252861602497,2.7172922943983417,Above Avg,Male_Married,9-11 yrs,No,No_39-43,Below College,High,6-11 km,0-1,6–10 yrs,No
43,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2455,0,No,3,1,0,9,5,3,8,7,1,7,39-43,1k-5k,6281.252861602497,0.3908455930834268,Below Avg,Female_Single,6-8 yrs,Yes,Yes_39-43,Masters,High,6-11 km,,6–10 yrs,No
49,Travel_Rarely,Research & Development,1,2,Technical Degree,3,Female,2,4,Healthcare Representative,3,Single,13964,7,Yes,3,4,0,25,2,3,7,1,0,7,49-54,11k-15k,6281.252861602497,2.223123365302229,Above Avg,Female_Single,0-2 yrs,Yes,Yes_49-54,College,High,0-5 km,6+,6–10 yrs,No
52,Travel_Rarely,Research & Development,8,4,Medical,3,Male,2,2,Research Scientist,2,Married,4941,2,No,3,1,0,11,3,2,8,2,7,7,49-54,1k-5k,6281.252861602497,0.786626507301512,Below Avg,Male_Married,0-2 yrs,No,No_49-54,Masters,High,6-11 km,2-3,6–10 yrs,Yes
27,Travel_Rarely,Research & Development,5,3,Life Sciences,3,Female,3,1,Research Scientist,2,Single,2478,1,Yes,3,2,0,4,2,2,4,3,1,2,24-28,1k-5k,6281.252861602497,0.3945072829575282,Below Avg,Female_Single,3-5 yrs,Yes,Yes_24-28,Bachelors,High,0-5 km,0-1,0–2 yrs,No
32,Travel_Rarely,Sales,8,2,Technical Degree,3,Female,2,2,Sales Executive,2,Married,5228,1,Yes,3,4,0,13,2,3,13,12,11,9,29-33,6k-10k,6959.17264573991,0.751238727092127,Below Avg,Female_Married,12+ yrs,No,No_29-33,College,High,6-11 km,0-1,6–10 yrs,No
27,Travel_Rarely,Sales,2,3,Life Sciences,4,Male,3,2,Sales Executive,3,Single,4478,1,Yes,3,1,0,5,3,3,5,4,0,4,24-28,1k-5k,6959.17264573991,0.6434672953172427,Below Avg,Male_Single,3-5 yrs,Yes,Yes_24-28,Bachelors,Very High,0-5 km,0-1,3–5 yrs,No
31,Travel_Rarely,Sales,7,3,Marketing,4,Male,3,2,Sales Executive,4,Divorced,7547,4,No,3,4,3,13,3,3,7,7,1,7,29-33,6k-10k,6959.17264573991,1.0844679941400694,Around Avg,Male_Divorced,6-8 yrs,Yes,Yes_29-33,Bachelors,Very High,6-11 km,4-5,6–10 yrs,No
32,Travel_Rarely,Research & Development,2,4,Medical,1,Female,4,2,Research Scientist,4,Single,5055,7,No,3,3,0,10,0,2,7,7,0,7,29-33,6k-10k,6281.252861602497,0.8047757527644491,Below Avg,Female_Single,6-8 yrs,Yes,Yes_29-33,Masters,Low,0-5 km,6+,6–10 yrs,No
28,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,1,Research Scientist,4,Married,3464,5,Yes,3,4,0,5,4,2,3,2,2,2,24-28,1k-5k,6281.252861602497,0.5514823358211774,Below Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Masters,Low,0-5 km,4-5,0–2 yrs,Yes
30,Travel_Rarely,Research & Development,28,2,Medical,4,Female,3,2,Research Scientist,4,Married,5775,1,No,3,4,2,11,2,3,10,8,1,9,29-33,6k-10k,6281.252861602497,0.9194025662145784,Around Avg,Female_Married,6-8 yrs,Yes,Yes_29-33,College,Very High,18+ km,0-1,6–10 yrs,No
31,Travel_Frequently,Research & Development,7,2,Life Sciences,3,Female,2,3,Manufacturing Director,3,Married,8943,1,No,4,1,1,10,2,3,10,9,8,9,29-33,6k-10k,6281.252861602497,1.4237605453951472,Above Avg,Female_Married,9-11 yrs,No,No_29-33,College,High,6-11 km,0-1,6–10 yrs,No
39,Travel_Frequently,Research & Development,7,2,Medical,3,Male,2,5,Manager,4,Married,19272,1,No,3,1,1,21,2,3,21,9,13,3,39-43,16k-20k,6281.252861602497,3.068177706681793,Above Avg,Male_Married,9-11 yrs,No,No_39-43,College,High,6-11 km,0-1,3–5 yrs,No
39,Travel_Rarely,Sales,3,2,Medical,4,Female,3,2,Sales Executive,3,Married,5238,4,Yes,3,1,0,12,3,2,1,0,0,0,39-43,6k-10k,6959.17264573991,0.7526756795157922,Below Avg,Female_Married,,Yes,Yes_39-43,College,Very High,0-5 km,4-5,0–2 yrs,Yes
33,Travel_Frequently,Sales,10,3,Marketing,2,Male,2,2,Sales Executive,4,Single,4682,3,No,3,3,0,9,6,2,7,7,0,1,29-33,1k-5k,6959.17264573991,0.6727811247600113,Below Avg,Male_Single,6-8 yrs,Yes,Yes_29-33,Bachelors,Medium,6-11 km,2-3,0–2 yrs,No
47,Travel_Rarely,Research & Development,5,5,Life Sciences,4,Male,3,5,Research Director,3,Married,18300,4,No,3,2,1,21,2,3,3,2,1,1,44-48,16k-20k,6281.252861602497,2.9134315085241185,Above Avg,Male_Married,0-2 yrs,Yes,Yes_44-48,Doctorate,Very High,0-5 km,4-5,0–2 yrs,No
43,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Female,2,2,Laboratory Technician,3,Divorced,5257,1,No,3,2,1,9,3,4,9,7,0,0,39-43,6k-10k,6281.252861602497,0.8369349420935132,Below Avg,Female_Divorced,6-8 yrs,Yes,Yes_39-43,Masters,High,6-11 km,0-1,0–2 yrs,No
27,Non-Travel,Sales,1,1,Marketing,3,Male,3,2,Sales Executive,2,Married,6349,0,Yes,3,4,1,6,0,3,5,4,1,4,24-28,6k-10k,6959.17264573991,0.9123210937849875,Around Avg,Male_Married,3-5 yrs,Yes,Yes_24-28,Below College,High,0-5 km,,3–5 yrs,No
54,Travel_Frequently,Research & Development,20,4,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4869,3,No,3,4,0,20,4,2,4,3,0,3,49-54,1k-5k,6281.252861602497,0.775163825956499,Below Avg,Female_Single,3-5 yrs,Yes,Yes_49-54,Masters,Very High,18+ km,2-3,3–5 yrs,No
43,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Female,3,3,Healthcare Representative,1,Married,9985,8,No,3,1,1,10,1,2,1,0,0,0,39-43,6k-10k,6281.252861602497,1.5896510170826952,Above Avg,Female_Married,,Yes,Yes_39-43,Bachelors,High,6-11 km,6+,0–2 yrs,No
45,Travel_Rarely,Research & Development,8,4,Other,4,Male,3,2,Research Scientist,4,Married,3697,9,No,3,1,2,12,3,3,10,9,9,8,44-48,1k-5k,6281.252861602497,0.5885768462848998,Below Avg,Male_Married,9-11 yrs,No,No_44-48,Masters,Very High,6-11 km,6+,6–10 yrs,No
40,Travel_Rarely,Sales,1,2,Medical,2,Male,1,2,Sales Executive,4,Married,7457,2,Yes,4,3,3,6,2,2,4,3,0,2,39-43,6k-10k,6959.17264573991,1.0715354223270832,Around Avg,Male_Married,3-5 yrs,Yes,Yes_39-43,College,Medium,0-5 km,2-3,0–2 yrs,No
29,Travel_Rarely,Research & Development,8,4,Other,2,Male,1,1,Laboratory Technician,1,Married,2119,1,Yes,3,4,0,7,4,2,7,7,0,7,29-33,1k-5k,6281.252861602497,0.3373530801400332,Below Avg,Male_Married,6-8 yrs,Yes,Yes_29-33,Masters,Medium,6-11 km,0-1,6–10 yrs,Yes
29,Travel_Rarely,Research & Development,9,5,Other,2,Male,2,1,Laboratory Technician,4,Single,3983,0,No,3,3,0,4,2,3,3,2,2,2,29-33,1k-5k,6281.252861602497,0.6341091638498122,Below Avg,Male_Single,0-2 yrs,Yes,Yes_29-33,Doctorate,Medium,6-11 km,,0–2 yrs,No
30,Travel_Rarely,Sales,5,3,Marketing,4,Female,2,2,Sales Executive,3,Divorced,6118,1,No,3,3,3,10,2,3,10,9,1,2,29-33,6k-10k,6959.17264573991,0.8791274927983231,Below Avg,Female_Divorced,9-11 yrs,Yes,Yes_29-33,Bachelors,Very High,0-5 km,0-1,0–2 yrs,No
27,Travel_Rarely,Sales,8,4,Marketing,2,Female,3,2,Sales Executive,2,Married,6214,1,No,3,1,1,8,3,3,8,7,0,7,24-28,6k-10k,6959.17264573991,0.8929222360655084,Below Avg,Female_Married,6-8 yrs,Yes,Yes_24-28,Masters,Medium,6-11 km,0-1,6–10 yrs,No
37,Travel_Rarely,Research & Development,5,2,Medical,4,Male,3,2,Manufacturing Director,4,Divorced,6347,7,No,3,3,2,8,2,2,6,2,0,4,34-38,6k-10k,6281.252861602497,1.0104672013444034,Around Avg,Male_Divorced,0-2 yrs,Yes,Yes_34-38,College,Very High,0-5 km,6+,3–5 yrs,No
38,Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,2,3,Research Director,4,Divorced,11510,0,Yes,3,2,1,12,3,3,11,10,2,9,34-38,11k-15k,6281.252861602497,1.8324369761263717,Above Avg,Male_Divorced,9-11 yrs,Yes,Yes_34-38,College,High,12-17 km,,6–10 yrs,No
31,Travel_Rarely,Research & Development,7,4,Medical,3,Female,3,3,Manufacturing Director,4,Single,7143,1,Yes,3,3,0,11,2,2,11,9,4,10,29-33,6k-10k,6281.252861602497,1.137193511769824,Above Avg,Female_Single,9-11 yrs,No,No_29-33,Masters,High,6-11 km,0-1,6–10 yrs,No
29,Travel_Rarely,Sales,10,1,Marketing,4,Female,2,2,Sales Executive,2,Divorced,8268,1,Yes,3,1,2,7,2,3,7,7,1,7,29-33,6k-10k,6959.17264573991,1.1880722638863248,Above Avg,Female_Divorced,6-8 yrs,Yes,Yes_29-33,Below College,Very High,6-11 km,0-1,6–10 yrs,No
35,Travel_Rarely,Research & Development,5,4,Technical Degree,3,Male,3,3,Manufacturing Director,2,Single,8095,0,No,3,4,0,17,5,3,16,6,0,13,34-38,6k-10k,6281.252861602497,1.288755631776106,Above Avg,Male_Single,6-8 yrs,Yes,Yes_34-38,Masters,High,0-5 km,,10+ yrs,No
23,Travel_Rarely,Research & Development,26,1,Life Sciences,3,Male,3,1,Research Scientist,4,Divorced,2904,1,No,3,3,2,4,2,2,4,2,0,2,18-23,1k-5k,6281.252861602497,0.462328147582188,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_18-23,Below College,High,18+ km,0-1,0–2 yrs,No
41,Travel_Rarely,Research & Development,6,3,Medical,4,Male,2,2,Manufacturing Director,2,Single,6032,6,Yes,3,4,0,8,3,3,5,4,1,2,39-43,6k-10k,6281.252861602497,0.9603179704599717,Around Avg,Male_Single,3-5 yrs,Yes,Yes_39-43,Bachelors,Very High,6-11 km,6+,0–2 yrs,No
47,Travel_Frequently,Sales,4,1,Medical,2,Male,3,2,Sales Representative,3,Single,2976,3,No,3,1,0,5,3,3,0,0,0,0,44-48,1k-5k,6959.17264573991,0.42763704128274105,Below Avg,Male_Single,,Yes,Yes_44-48,Below College,Medium,0-5 km,2-3,0–2 yrs,No
42,Travel_Rarely,Research & Development,23,5,Life Sciences,1,Female,3,4,Research Director,4,Single,15992,2,No,3,2,0,16,2,3,1,0,0,0,39-43,16k-20k,6281.252861602497,2.5459888898534264,Above Avg,Female_Single,,Yes,Yes_39-43,Doctorate,Low,18+ km,2-3,0–2 yrs,No
29,Non-Travel,Sales,2,3,Life Sciences,4,Male,3,2,Sales Executive,3,Married,4649,1,No,3,1,1,4,3,2,4,3,0,2,29-33,1k-5k,6959.17264573991,0.6680391817619163,Below Avg,Male_Married,3-5 yrs,Yes,Yes_29-33,Bachelors,Very High,0-5 km,0-1,0–2 yrs,No
42,Travel_Rarely,Human Resources,2,1,Technical Degree,3,Male,3,1,Human Resources,3,Divorced,2696,0,Yes,3,3,1,4,5,3,3,2,1,0,39-43,1k-5k,6654.507936507936,0.40513889617731386,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_39-43,Below College,High,0-5 km,,0–2 yrs,No
32,Travel_Rarely,Research & Development,2,3,Medical,3,Female,3,1,Laboratory Technician,2,Married,2370,1,No,3,3,1,8,4,3,8,0,0,7,29-33,1k-5k,6281.252861602497,0.3773132609400088,Below Avg,Female_Married,,Yes,Yes_29-33,Bachelors,High,0-5 km,0-1,6–10 yrs,No
48,Travel_Rarely,Sales,29,1,Medical,1,Female,3,3,Manager,3,Married,12504,3,No,4,2,1,15,3,1,0,0,0,0,44-48,11k-15k,6959.17264573991,1.7967653105508716,Above Avg,Female_Married,,Yes,Yes_44-48,Below College,Low,18+ km,2-3,0–2 yrs,No
37,Travel_Rarely,Research & Development,6,3,Medical,3,Male,4,2,Research Scientist,1,Divorced,5974,4,Yes,3,1,2,13,2,3,7,7,6,7,34-38,6k-10k,6281.252861602497,0.9510841438209335,Around Avg,Male_Divorced,6-8 yrs,No,No_34-38,Bachelors,High,6-11 km,4-5,6–10 yrs,No
30,Non-Travel,Sales,25,2,Technical Degree,4,Female,3,2,Sales Executive,3,Married,4736,7,Yes,3,2,1,4,2,4,2,2,2,2,29-33,1k-5k,6959.17264573991,0.680540667847803,Below Avg,Female_Married,0-2 yrs,Yes,Yes_29-33,College,Very High,18+ km,6+,0–2 yrs,No
26,Travel_Rarely,Sales,1,3,Life Sciences,3,Male,3,2,Sales Executive,3,Married,5296,1,No,3,2,1,8,3,3,8,7,7,7,24-28,6k-10k,6959.17264573991,0.7610100035730499,Below Avg,Male_Married,6-8 yrs,No,No_24-28,Bachelors,High,0-5 km,0-1,6–10 yrs,No
42,Travel_Rarely,Research & Development,2,4,Other,1,Male,2,2,Healthcare Representative,4,Single,6781,3,No,4,2,0,14,6,3,1,0,0,0,39-43,6k-10k,6281.252861602497,1.07956169722962,Around Avg,Male_Single,,Yes,Yes_39-43,Masters,Low,0-5 km,2-3,0–2 yrs,No
21,Travel_Frequently,Sales,1,1,Technical Degree,1,Female,2,1,Sales Representative,2,Single,2174,1,Yes,3,3,0,3,3,3,3,2,1,2,18-23,1k-5k,6959.17264573991,0.31239345690479803,Below Avg,Female_Single,0-2 yrs,Yes,Yes_18-23,Below College,Low,0-5 km,0-1,0–2 yrs,Yes
36,Non-Travel,Sales,1,5,Medical,4,Female,3,2,Sales Executive,4,Single,6653,4,No,3,2,0,7,6,3,1,0,0,0,34-38,6k-10k,6959.17264573991,0.9560044474644073,Around Avg,Female_Single,,Yes,Yes_34-38,Doctorate,Very High,0-5 km,4-5,0–2 yrs,No
36,Travel_Frequently,Sales,3,4,Medical,1,Male,2,3,Sales Executive,4,Married,9699,4,No,3,1,1,16,2,3,13,9,1,12,34-38,6k-10k,6959.17264573991,1.3937001557128041,Above Avg,Male_Married,9-11 yrs,Yes,Yes_34-38,Masters,Low,0-5 km,4-5,10+ yrs,No
40,Travel_Rarely,Research & Development,10,4,Life Sciences,4,Female,4,1,Laboratory Technician,3,Married,2213,3,Yes,3,3,1,10,3,3,7,7,1,7,39-43,1k-5k,6281.252861602497,0.3523182474515778,Below Avg,Female_Married,6-8 yrs,Yes,Yes_39-43,Masters,Very High,6-11 km,2-3,6–10 yrs,No
21,Non-Travel,Sales,9,2,Medical,1,Male,3,1,Sales Representative,4,Single,2610,1,No,4,3,0,3,3,2,3,2,2,2,18-23,1k-5k,6959.17264573991,0.37504458257659745,Below Avg,Male_Single,0-2 yrs,Yes,Yes_18-23,College,Low,6-11 km,0-1,0–2 yrs,No
33,Travel_Rarely,Sales,5,3,Marketing,4,Female,3,1,Sales Representative,3,Single,2851,1,Yes,3,2,0,1,2,3,1,0,0,0,29-33,1k-5k,6959.17264573991,0.40967513598692695,Below Avg,Female_Single,,Yes,Yes_29-33,Bachelors,Very High,0-5 km,0-1,0–2 yrs,Yes
37,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,1,Laboratory Technician,1,Married,3452,6,No,4,2,1,17,3,3,5,4,0,3,34-38,1k-5k,6281.252861602497,0.5495718889303419,Below Avg,Female_Married,3-5 yrs,Yes,Yes_34-38,Bachelors,High,6-11 km,6+,3–5 yrs,No
46,Non-Travel,Research & Development,7,4,Medical,3,Female,3,2,Manufacturing Director,3,Married,5258,2,No,3,3,0,7,2,4,1,0,0,0,44-48,6k-10k,6281.252861602497,0.8370941460010828,Below Avg,Female_Married,,Yes,Yes_44-48,Masters,High,6-11 km,2-3,0–2 yrs,No
41,Travel_Frequently,Sales,4,3,Marketing,1,Male,3,2,Sales Executive,2,Single,9355,1,No,3,3,0,8,5,3,8,7,7,7,39-43,6k-10k,6959.17264573991,1.3442689923387239,Above Avg,Male_Single,6-8 yrs,No,No_39-43,Bachelors,Low,0-5 km,0-1,6–10 yrs,Yes
50,Travel_Rarely,Research & Development,10,3,Technical Degree,4,Male,2,3,Healthcare Representative,4,Single,10496,6,No,3,4,0,20,2,3,4,3,1,3,49-54,11k-15k,6281.252861602497,1.671004213850773,Above Avg,Male_Single,3-5 yrs,Yes,Yes_49-54,Bachelors,Very High,6-11 km,6+,3–5 yrs,No
40,Travel_Rarely,Sales,22,2,Marketing,3,Male,2,2,Sales Executive,3,Married,6380,2,Yes,3,1,2,8,6,3,6,4,1,0,39-43,6k-10k,6959.17264573991,0.9167756462983494,Around Avg,Male_Married,3-5 yrs,Yes,Yes_39-43,College,High,18+ km,2-3,0–2 yrs,Yes
31,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,2,1,Research Scientist,2,Single,2657,0,Yes,3,4,0,3,5,3,2,2,2,2,29-33,1k-5k,6281.252861602497,0.42300478241249084,Below Avg,Male_Single,0-2 yrs,Yes,Yes_29-33,Masters,High,6-11 km,,0–2 yrs,No
21,Travel_Rarely,Sales,12,3,Life Sciences,3,Female,4,1,Sales Representative,2,Single,2716,1,No,3,4,0,1,0,3,1,0,0,0,18-23,1k-5k,6959.17264573991,0.3902762782674478,Below Avg,Female_Single,,Yes,Yes_18-23,Bachelors,High,12-17 km,0-1,0–2 yrs,Yes
29,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,3,1,Research Scientist,4,Single,2201,9,No,3,4,0,6,4,3,3,2,1,2,29-33,1k-5k,6281.252861602497,0.35040780056074233,Below Avg,Male_Single,0-2 yrs,Yes,Yes_29-33,Bachelors,Very High,18+ km,6+,0–2 yrs,No
35,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,2,2,Healthcare Representative,2,Single,6540,9,No,3,3,0,10,5,3,1,1,0,0,34-38,6k-10k,6281.252861602497,1.0411935555053407,Around Avg,Male_Single,0-2 yrs,Yes,Yes_34-38,Masters,High,6-11 km,6+,0–2 yrs,No
27,Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,1,Laboratory Technician,2,Divorced,3816,1,No,3,2,1,5,2,3,5,2,0,4,24-28,1k-5k,6281.252861602497,0.607522111285685,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_24-28,College,Very High,0-5 km,0-1,3–5 yrs,No
28,Travel_Rarely,Sales,9,4,Life Sciences,2,Male,3,2,Sales Executive,4,Single,5253,1,No,3,4,0,7,1,3,7,5,0,7,24-28,6k-10k,6959.17264573991,0.7548311081512898,Below Avg,Male_Single,3-5 yrs,Yes,Yes_24-28,Masters,Medium,6-11 km,0-1,6–10 yrs,No
49,Travel_Rarely,Research & Development,7,3,Other,2,Male,2,3,Healthcare Representative,3,Single,10965,8,No,4,3,0,26,2,3,5,2,0,0,49-54,11k-15k,6281.252861602497,1.7456708465009267,Above Avg,Male_Single,0-2 yrs,Yes,Yes_49-54,Bachelors,Medium,6-11 km,6+,0–2 yrs,No
51,Travel_Rarely,Sales,14,2,Life Sciences,3,Female,3,2,Sales Executive,4,Married,4936,4,No,3,3,1,18,2,2,7,7,0,7,49-54,1k-5k,6959.17264573991,0.7092797163211054,Below Avg,Female_Married,6-8 yrs,Yes,Yes_49-54,College,High,12-17 km,4-5,6–10 yrs,No
36,Travel_Rarely,Research & Development,2,3,Life Sciences,4,Female,3,1,Research Scientist,3,Married,2543,4,No,3,2,1,6,3,3,2,2,2,2,34-38,1k-5k,6281.252861602497,0.40485553694955373,Below Avg,Female_Married,0-2 yrs,Yes,Yes_34-38,Bachelors,Very High,0-5 km,4-5,0–2 yrs,No
34,Non-Travel,Sales,19,3,Marketing,1,Male,4,2,Sales Executive,4,Single,5304,8,Yes,3,2,0,9,3,2,5,2,0,4,34-38,6k-10k,6959.17264573991,0.762159565511982,Below Avg,Male_Single,0-2 yrs,Yes,Yes_34-38,Bachelors,Low,18+ km,6+,3–5 yrs,Yes
24,Travel_Rarely,Sales,10,4,Marketing,4,Female,3,2,Sales Executive,3,Divorced,4260,1,Yes,3,4,1,5,2,4,5,2,0,3,24-28,1k-5k,6959.17264573991,0.612141732481343,Below Avg,Female_Divorced,0-2 yrs,Yes,Yes_24-28,Masters,Very High,6-11 km,0-1,3–5 yrs,No
30,Travel_Rarely,Sales,2,1,Technical Degree,3,Male,3,1,Sales Representative,2,Married,2476,1,No,3,1,1,1,3,3,1,0,0,0,29-33,1k-5k,6959.17264573991,0.35578942009948483,Below Avg,Male_Married,,Yes,Yes_29-33,Below College,High,0-5 km,0-1,0–2 yrs,No
26,Travel_Frequently,Research & Development,3,1,Technical Degree,3,Male,3,1,Research Scientist,1,Single,3102,0,No,4,3,0,7,2,3,6,4,0,4,24-28,1k-5k,6281.252861602497,0.4938505212809735,Below Avg,Male_Single,3-5 yrs,Yes,Yes_24-28,Below College,High,0-5 km,,3–5 yrs,Yes
22,Travel_Rarely,Research & Development,11,3,Medical,1,Female,3,1,Research Scientist,2,Married,2244,1,No,3,4,1,2,1,3,2,1,1,2,18-23,1k-5k,6281.252861602497,0.3572535685862362,Below Avg,Female_Married,0-2 yrs,Yes,Yes_18-23,Bachelors,Low,6-11 km,0-1,0–2 yrs,No
36,Travel_Rarely,Sales,2,2,Medical,2,Male,2,3,Sales Executive,3,Married,7596,1,No,3,2,2,10,2,3,10,9,9,0,34-38,6k-10k,6959.17264573991,1.0915090610160285,Around Avg,Male_Married,9-11 yrs,No,No_34-38,College,Medium,0-5 km,0-1,0–2 yrs,No
30,Travel_Frequently,Research & Development,4,3,Technical Degree,3,Male,3,1,Research Scientist,4,Single,2285,9,Yes,4,3,0,3,4,3,1,0,0,0,29-33,1k-5k,6281.252861602497,0.36378092879659074,Below Avg,Male_Single,,Yes,Yes_29-33,Bachelors,High,0-5 km,6+,0–2 yrs,Yes
37,Travel_Rarely,Research & Development,14,3,Life Sciences,4,Female,3,1,Laboratory Technician,1,Divorced,3034,1,No,3,3,1,18,2,2,18,7,12,17,34-38,1k-5k,6281.252861602497,0.4830246555662391,Below Avg,Female_Divorced,6-8 yrs,No,No_34-38,Bachelors,Very High,12-17 km,0-1,10+ yrs,No
40,Travel_Rarely,Sales,2,2,Marketing,4,Female,3,2,Sales Executive,2,Divorced,5715,7,No,3,3,2,8,5,3,5,4,1,3,39-43,6k-10k,6959.17264573991,0.8212183101246187,Below Avg,Female_Divorced,3-5 yrs,Yes,Yes_39-43,College,Very High,0-5 km,6+,3–5 yrs,No
42,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,3,1,Laboratory Technician,1,Divorced,2576,3,No,3,2,1,8,5,3,5,2,1,2,39-43,1k-5k,6281.252861602497,0.4101092658993513,Below Avg,Female_Divorced,0-2 yrs,Yes,Yes_39-43,Masters,Medium,0-5 km,2-3,0–2 yrs,No
37,Travel_Rarely,Research & Development,10,4,Life Sciences,3,Male,3,2,Manufacturing Director,2,Single,4197,2,Yes,3,4,0,18,2,2,1,0,0,1,34-38,1k-5k,6281.252861602497,0.6681788000697118,Below Avg,Male_Single,,Yes,Yes_34-38,Masters,High,6-11 km,2-3,0–2 yrs,No
43,Travel_Rarely,Research & Development,12,3,Life Sciences,1,Male,2,4,Research Director,2,Divorced,14336,1,No,3,3,1,25,3,3,25,10,3,9,39-43,11k-15k,6281.252861602497,2.282347218918129,Above Avg,Male_Divorced,9-11 yrs,No,No_39-43,Bachelors,Low,12-17 km,0-1,6–10 yrs,No
40,Travel_Rarely,Research & Development,2,3,Medical,2,Female,2,2,Laboratory Technician,3,Married,3448,6,No,4,2,1,20,3,3,1,0,0,0,39-43,1k-5k,6281.252861602497,0.5489350733000634,Below Avg,Female_Married,,Yes,Yes_39-43,Bachelors,Medium,0-5 km,6+,0–2 yrs,No
54,Travel_Rarely,Research & Development,5,2,Medical,1,Male,3,5,Research Director,1,Married,19406,4,No,3,3,1,24,4,2,4,2,1,2,49-54,16k-20k,6281.252861602497,3.0895110302961224,Above Avg,Male_Married,0-2 yrs,Yes,Yes_49-54,College,Low,0-5 km,4-5,0–2 yrs,No
34,Non-Travel,Sales,4,4,Marketing,3,Female,3,2,Sales Executive,3,Married,6538,9,No,3,1,1,6,3,3,3,2,1,2,34-38,6k-10k,6959.17264573991,0.9394794945922583,Around Avg,Female_Married,0-2 yrs,Yes,Yes_34-38,Masters,High,0-5 km,6+,0–2 yrs,No
31,Travel_Rarely,Research & Development,7,2,Medical,2,Female,3,2,Manufacturing Director,1,Married,4306,1,No,3,2,1,13,5,1,13,10,3,12,29-33,1k-5k,6281.252861602497,0.6855320259948008,Below Avg,Female_Married,9-11 yrs,No,No_29-33,College,Medium,6-11 km,0-1,10+ yrs,No
43,Travel_Frequently,Research & Development,21,3,Medical,4,Male,3,1,Laboratory Technician,4,Married,2258,7,No,4,1,1,8,1,3,3,2,1,2,39-43,1k-5k,6281.252861602497,0.3594824232922109,Below Avg,Male_Married,0-2 yrs,Yes,Yes_39-43,Bachelors,Very High,18+ km,6+,0–2 yrs,No
43,Travel_Rarely,Research & Development,8,4,Other,3,Female,3,2,Healthcare Representative,3,Divorced,4522,4,Yes,3,4,0,8,3,3,5,2,0,2,39-43,1k-5k,6281.252861602497,0.7199200700298396,Below Avg,Female_Divorced,0-2 yrs,Yes,Yes_39-43,Masters,High,6-11 km,4-5,0–2 yrs,No
